owl:Class,dct:identifier,schema:name,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:Statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000754,Frutigtaler Spiellüt,Frutigen,Frutigen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000755,Jodlerklub Frutigen,Frutigen,Frutigen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000756,Società da teater Ftan (Gruppa da teater),Ftan,Ftan,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000757,Grupppa da teater Terzal d'Aint,Fuldera,Fuldera,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000758,Les Vilainsbonzhommes,Fully,Fully (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000759,"Gemischter Chor Gais, Chor Gais",Gais,Gais,AR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000760,Männerchor Gambach,Gambach,Gambach,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000761,Müli-Theater,Gansingen,Gansingen,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000762,Theater Gansingen,Gansingen,Gansingen,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000763,Theatergruppe Ganterschwil,Ganterschwil,Ganterschwil,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000764,Freilichtspiel Gebenstorf,Gebenstorf,Gebenstorf,AG,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000765,Landjugend Geiss,Geiss,Geiss,LU,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000766,Theaterverein Hochzeit auf Heidegg,Gelfingen,Gelfingen,LU,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000767,Theater Gempen,Gempen,Gempen,SO,,NWS,a,,Theater der Frauenturngruppe Gempen,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000768,Theater der Frauengruppe Gempen (später: Theater Gempen),Gempen,Gempen,SO,,NWS,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000769,Association générale des étudiants,Genève,Genève,GE,,,na,?,,,,1 C,(1954)-(1958)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000770,Cie „La Troupe Ment“,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000771,Comédiens de Tournevent,Genève,Genève (nicht ZSV),GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000772,Compagnie,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000773,Compagnie lesArts (Théâtre Impro Humour),Genève,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000774,Cristoforo Colombo,Genève,Genève (nicht ZSV),GE,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000775,Fédération d'improvisation genevoise (FIG),Genève,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000776,Geneva Amateur Operatic Society (GAOS),Genève,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000777,Geneva English Drama Society (GEDS),Genève,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000778,L'Effort <théâtre ouvrier>,Genève,Genève (nicht ZSV),GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000779,La Veillée,Genève,Genève (nicht ZSV),GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000780,Les Cartes Postales (Cie),Genève,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000781,Les Compagnons de la Tulipe Noire,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000782,Musicaleman,Genève?,Genève (nicht ZSV),GE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000783,Théâtre Antigone,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000784,Théâtre de l’Espérance,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000785,Théâtre de l’Etang,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000786,Théâtre de l’Oreille,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000787,Théâtre des Gens du Golairon,Genève?,Genève: La Traverse,GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000788,Théâtre du Troc,Genève?,Genève: La Traverse,GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000789,Théâtre-Hall,Genève,Genève (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000790,Gerlafinger Theaterbühne,Gerlafingen,Gerlafingen,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000791,Theatergesellschaft Gersau (Theater Gersau),Gersau,Gersau,SZ,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000792,Gemischter Chor Gerzensee,Gerzensee,Gerzensee,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000793,Männerchor Gerzensee,Gerzensee,Gerzensee,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000794,Altes Kraftwerk,Giswil,Giswil,OW,,-0,na,1998,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000795,estheater,Giswil,Giswil,OW,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000796,Theater Giswil (Theatergesellschaft Giswil),Giswil,Giswil,OW,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000797,Atelier Teatro ATTE,Giubiasco,Giubiasco (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000798,Il Palco (Compagnia teatrale „Il palco“),Giubiasco,Giubiasco,TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000799,Compagnie du Ranc’Art (Rancart),Givisiez,Givisiez (nicht ZSV),FR,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000800,Le Carrousel,Gland,Gland (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000801,Heimatschutzbühne Glarus,Glarus,Glarus,GL,,RVA,na,1923-1930er,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000802,Heimatschutztheater Glarus (früher: Heimatschutzbühne Glarus) (später: Theater Glarus),Glarus,Glarus,GL,,RVA,na,1930er-1973,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000803,Schatzchischte,Glarus,Glarus (nicht ZSV),GL,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000804,Theater Glarus (früher: Heimatschutztheater Glarus),Glarus,Glarus,GL,,RVA,a,,"Heimatschutzbühne Glarus, Heimatschutztheater Glarus",,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000805,Szene Glattfelden,Glattfelden,Glattfelden,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000806,Art Qu’en Lune,Glovelier,Glovelier (nicht ZSV),JU,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000807,City-Bühne,Goldach,Goldach,SG,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000808,Theatergruppe Kilping / KAB,Goldau,Goldau,SZ,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000809,Gesangverein Gondiswil,Gondiswil,Gondiswil,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000810,Marionettentheater Gondiswil,Gondiswil,Gondiswil,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000811,Chii da Gordola,Gordola,Gordola (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000812,Filodrammatica Caritas,Gordola,Gordola (nicht ZSV),TI,,-0,na,1919- (nocht existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000813,Gruppo Teatro Scuole Medie di Gordola,Gordola,Gordola (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000814,La Beline,Gorgier,Gorgier (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000815,Freilichtspiel Göschenen,Göschenen,Göschenen,UR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000816,Theaterfreunde,Göschenen,Göschenen,UR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000817,Theatergesellschaft Göschenen,Göschenen,Göschenen,UR,,-0,na,1946,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000818,Cabaret Higg-up,Gossau SG,Gossau (nicht ZSV),SG,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000819,Männerchor Gossau,Gossau SG,Gossau,SG,,,,1931,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000820,Theaterverein Fürstenland,Gossau SG,Gossau,SG,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000821,Gossauer Bühne,Gossau ZH,Gossau ZH,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000822,Le Ki-pro’quo (Le Ki'Pro-quo),Grandcour,Grandcour (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000823,Cie Les Joueurs,Grandveau,Grandveau (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000824,La Clepsydre,Granges-Marnand,Granges-Marnand (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000825,Les Vert-Mode,Granges-près-Marnand,Granges-près-Marnand (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000826,Theatergruppe Grächen,Grächen,Grächen,VS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000827,Theatergruppe Improvisorisch,Gränichen,Gränichen (nicht ZSV),AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000828,Männerchof Grafenried-Hindelbank-Iffwil,Grafenried,Grafenried,BE,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000829,"Die Schatulle Greifensee (inkl. Schatülleli - das Kindertheater der Schatulle, inkl. Schiiwerfer - das Jugendtheater der Schatulle)",Greifensee,Greifensee,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000830,Quodlibet,Greifensee,Greifensee,ZH,,-0,na,1992,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000831,Laiebühni Glögglifels,Grellingen,Grellingen,BL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000832,Freilichtspiele Grenchen,Grenchen,Grenchen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000833,Jodlerklub Bärgbrünnli,Grenchen,Grenchen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000834,Kindertheater BLITZ,Grenchen,Grenchen (nicht ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000835,Laientheater Grenchen (später: Schopfbühne),Grenchen,Grenchen,SO,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000836,Musikschule Grenchen,Grenchen,Grenchen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000837,Schopfbühne Grenchen,Grenchen,Grenchen,SO,,-0,a,,Laientheater Grenchen,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000838,Seniorenbühne Grenchen,Grenchen,Grenchen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000839,Theaterverein Grengiola,Grengiols,Grengiols,VS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000840,P’tit Théâtre de la Fruitière,Grens,Grens (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000841,Laienspielgruppe Gretzenbach,Gretzenbach,Gretzenbach,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000842,Théâtre du Grime,Grimisuat,Grimisuat (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000843,Le P’tit Trac,Grolley,Grolley,FR,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000844,Theatergruppe Grossdietwil,Grossdietwil,Grossdietwil,LU,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000845,Jodlerklub Grosshöchstetten,Grosshöchstetten,Grosshöchstetten,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000846,Musikgesellschaft Grosshöchstetten,Grosshöchsteten,Grosshöchsteten,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000847,Theatergruppe Appenzeller-Vorderland,Grub,Grub,AR,,-0,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000848,Gemischter Chor Grünenmatt,Grünenmatt,Grünenmatt,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000849,Grüninger Theatergruppe (Theater Grüningen),Grüningen,Grüningen,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000850,Theaterverein Grüsch,Grüsch,Grüsch,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000851,La Catillon,Gruyère (Epagny) ,Gruyère (nicht ZSV),FR,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000852,Männerchor Guggisberg,Guggisberg,Guggisberg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000853,Jodlerklub Aaretal Gümligen,Gümligen,Gümligen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000854,Trachtengruppe Muri-Gümligen,Gümligen,Gümligen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000855,Jodlerklub Gunzgen,Gunzgen,Gunzgen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000856,Theatergruppe Fryburger Bode (Theatergruppe Fryburgerbode),Gurmels,Gurmels,FR,,,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000857,Theatergruppe Gurtnellen,Gurtnellen,Gurtnellen,UR,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000858,Männerchor Gurzelen,Gurzelen,Gurzelen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000859,Männerchor Guttannen,Guttannen,Guttannen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000860,Reformierter Kirchenchor Hägendorf-Kappel,Hägendorf,Hägendorf,SO,,-0,na,1974-1978,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000861,Theatergruppe Hägendorf-Rickenbach,Hägendorf,Hägendorf,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000862,Kirchenchor Hägglingen,Hägglingen,Hägglingen,AG,,-0,na,1968,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000863,Männerchor Hägglingen,Hägglingen,Hägglingen,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000864,"Tellspiele Hägglingen, Tellspielverein Hägglingen",Hägglingen,Hägglingen,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000865,Theatergesellschaft Männerchor (Theatergruppe des Männerchors Hagendorn),Hagendorn,Hagendorn,ZG,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000866,Schlossfestspiele Hagenwil ,Amriswil (Hagenwil),Hagenwil: Schlossspiele Hagenwil,TG,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000867,Theaterverein Haldenstein,Haldenstein (Trimmis),?,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000868,Dramatische Sektion TV Hallau (später: Theater Hallau),Hallau,Hallau,SH,,VOV,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000869,Schauplatz Hallau,Hallau,Hallau,SH,,VOV,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000870,Senioren-Theatergruppe Hallau,Hallau,Hallau,SH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000871,Theater Hallau,Hallau,Hallau,SH,,VOV,a,,Dramatische Sektion TV Hallau,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000872,Gäuer Spielleute,Härkingen,Härkingen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000873,Härkinger Dorfbühne (Dorfbühne Härkingen),Härkingen,Härkingen,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000874,Jodlerklub Alpeglöggli,Hasle LU,Hasle LU,LU,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000875,Theaterverein Hasle,Hasle LU,Hasle LU,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000876,Trachtengruppe Hasle,Hasle LU,Hasle LU,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000877,Gemischtes Jodlerchörli Aemmegruess,Hasle-Rüegsau,Hasle-Rüegsau,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000878,Theatergruppe ad hoc,Hasle-Rüegsau,Hasle-Rüegsau,BE,,-0,na,1960,,,,,
