owl:Class,dct:identifier,schema:name,schema:performer,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:rep,ex:statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
,,Spokenmovements ,"Klimo, Barbara",Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Sprechtheater Hottingen,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Stengele.ost ,"Stengele, Philipp",Zürich,Zürich,ZH,,,,na,,,,,,
,,Stradini,"Inhelder, Stefanie u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,Strings Attached,"Johnson, Mark + Dulex, Géraldine + Fiedler, Alice + Bellin, Sarah Volage",Zürich,Zürich,ZH,,,,a,,,,,,
,,Sturmbühne,"Lösch, Volker",Zürich,Zürich,ZH,,,,a,,,,,,
,,Suomi Spat Theaterproduktionen ,"Braunschweig, Rachel + Hintermüller, Julia + Hasenfuss, Michael",Zürich,Zürich: Theater a. d. Winkelwiese,ZH,,,,a,(noch existent?),,,,,
,,Cie. Sündenbock,"Blok, Stéphane + Khatir, Malika + Camesi, Fiamma + Angelle, Pierre + Labrador, Anabel + Biermaier, Nicole",Zürich,Zürich,ZH,,,,a,,,,,,
,,Sulkus <Tanztheater>,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Supernatural Overacting Company (SOC) ,"Jecklin, Peter + Imhoof, David + Grünenfelder, Kurt + Stubbe, Jesko",Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Suters satirisches Theater (Suters Kabarett),"Suter, Hans",Zürich,Zürich: Theater a. d. Winkelwiese,ZH,,,,a,1992-?,,,,,
,,"Sweet & Sauer""","Fischer, Charlie + Pfisterer, Jean-Luc",Zürich,Zürich,ZH,,,,a,,,,,,
,,Swiss Tenors,"Calonder, Andri + Orlandi, Enrico + Schultz, Gordon",Zürich,Zürich,ZH,,,,a,,,,,,
,,Swisspäck,"Hättenschwiler, Eric + Altenburger, Gregor + Romano, Fabio",Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Tamuté Company Dance Theater,"Schumann, Erwin",Zürich?,Zürich?,ZH,,,,na,,,,,,
,,Tango Palace <Theatergruppe>,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Tangram Company Modern Dance (noch existent?),"Nemeth, Eileen u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,Tanzprojekt Elfi Schäfer-Schafroth,"Schäfer-Schafroth, Elfi + Schäfer, Martin + Howard, David S.",Zürich,"Schäfer-Schafroth, Elfi",ZH,,,,a,,,,,,
,,Tanztheater Nelly Bütikofer (später: Fasson Theater),"Bütikofer, Nelly",Zürich?,Zürich?,ZH,,,,na,1985-1995,,,,,
,,"Tanzwerk 101 (Tanzwerk101, Tanz Werk 101)","Rutishauser, Frank",Zürich,Zürich,ZH,,,,a,,,,,,
,,Teatro dell’improvvisazione,"Muntillo, Michele",Zürich,Zürich,ZH,,,,a,,,,,,
,,Teatro Matto,"Scanzi, Enzo",Zürich,"Scanzi, Enzo",ZH,,,,a,,,,,,
,,Teatro Matto Flagranti,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Teatro orfeo,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Terrasse <Spielstätte>,-0,Zürich,Variété: Zürich,ZH,,,,a,,,,,,
,,Terrone 75 ,-0,Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Tetra-Theater (Mimentheater),"Mattis, Christian",Zürich,Zürich,ZH,,,,na,,,,,,
,,The Lucky Artist Company (noch existent?),"Holenstein, Rahel",Zürich,Zürich,ZH,,,,a,,,,,,
,,The Sophisticrats,"Stucky, Erika, + Enderlin, Eva + Bundtin, Clara + Gereadts, Vonne + Raoult, Maco",Zürich,"Kabarett: Zürich und z.T. Enderlin, Eva",ZH,,,,na,,,,,,
,,TheaDDer,"Dahinden, Delia",Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Thea-Theater,"Mengarelli, Stefano",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater 58,"Revelly, André",Zürich (früher: Luzern),Zürich,ZH,,,,a,,,,,,
,,Theater Adjeundfurt,"Novak, Dieter + Röllin, Angelo",Zürich,Zürich (ZSV),ZH,,KTV,,a,,,,,,
,,Theater am Rande,"Held Hrdina, Lubosch",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater am Stauffacher,?,Zürich,Zürich,ZH,,,,na,,Kleine Bühne am Bucheggplatz (unter: Theater am Stauffacher),,,,
,,Theater am Strom ,-0,Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,theater anundpfirsich,-0,Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Theater Ballistic,,Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Blau,"Brix, Antonia + Griesenberg, Julius + Koch, Cornelia",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Bruchstein (später: GUB Company),"Rinderknecht, Christine + Gubler, Heinz",Zürich,Zürich,ZH,,,,na,,,,,,
,,Theater Coprinus,"Arnold, Joseph J. + Nonhoff, Margret + Kasztura, Daniel + Spühler, Hans-Rudolf + Müller, Hanspeter + Tondeur, Nicole + Lüscher, Kaspar + Krone, Kristian + Zwinggi, Christian",Zürich,Zürich,ZH,,,,na,1981-1995,,,,,
,,Theater Dampf,"Koller, Rico + Stehli, Barbara + Locatelli, Marc",Zürich (eigentlich Grüningen),Zürich,ZH,,,,a,,,,,,
,,Theater Dramödie,"Kocher, Bruno",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Eidolon,"Ilg, Els",Zürich,Zürich,ZH,,,,na,1984-?,,,,,
,,Theater Fägnäscht ,"Gisler, Karin Bettina + Kaufmann, Patrik",Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Theater für klassische Bühnenkunst,"Meier-Babkina, Ludmilla",Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Theater Gomez-Müller,"Navarrete, Marina + Peter, Marcel",Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Theater Halbe Miete,"Witte, Nicolas + Pichler, Gerhard + Schaetti, Léon",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Hora (züriwerk) (inkl. Hora'Band),"Elber, Michael",Zürich,Zürich (ZSV),ZH,,KTV,,a,,,,,,
,,Theater im langen Raum,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theater im Seefeld,"Keiser, Lorenz","Zürich <STS unter: Keiser, Lorenz>","Keiser, Lorenz",ZH,,,,a,,,,,,
,,Theater im Sinn,"Frotzler, Gabi + Gujer, Elisabeth",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Klappsitz,"Dost, Roswitha + Rumpf, Bernd",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Knotenpunkt,"Stadlin, Judith + Häusermann, Urs u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,"Theater Lilith, Lilith Theater",,Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Maralam (Maralam Theater) ,,Zürich,Luzern,ZH,,,,a,,,,,,
,,Theater MFG (2006 - ?),"Vonder Mühll, Nora + Mörikofer, Christoph + Glaus, Julia",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Namenlos,,Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,Theater Nuri,"Leutwiler, Gabriela + Matti, Christoph",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Paprika edelsüss,,Zürich,Zürich,ZH,,,,a,,,,,,
,,theater pur,"Gerber, Caroline",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater RandKante,"Zavala, Agnes + Steiner, Jens + Sturzenegger, Priska + Zenger, Hanspeter + Sonderer, Franziska + von Wyss, Moritz + Hof, Edwin",Zürich,Zürich (ZSV),ZH,,,,a,(noch existent?),,,,,
,,Theater Rebus ,"Bohren, Claudia + Hug, Werner",Zürich,Zürich,ZH,,,,a,(noch exitent?),,,,,
,,Theater röböbs,"Grüter, Sibylle + Ebener, Paul",Rikon,Zürich,ZH,,,,a,,,,,,
,,Theater Rohrbruch,-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Rosalena (Theater Rosa Lena),"Uebelhart, Esther + Dahinden, Delia",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater SEM,"Rosati, Susanna + Straumann, Regula",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Stockdunkel,"Lather, Christine u.a.",Zürih,Zürich?,ZH,,KTV,,a,,,,,,
,,Theater Tentakel (TT),"Krassnigg, Anna Maria",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Topoï:log (Theater Topoi.log),"Zimmermann, Anke u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,theater touché,"Gerber, Caroline",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater Tritonus,-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater unter der Haut,-0,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theater Vertigo,"Rust, Dominique + Dumsch, Theau.a.",Zürich,Zürich,ZH,,,,na,,,,,,
,,Theater Zarafina,"Burri, Karin + Tobler, Esther",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theater ZOA,?,Zürich,Zürch,ZH,,,,na,,,,,,
,,theaterforum.ch (Theater - Forum der Künste),"Gianotti, Gian",Zürich,Zürich,ZH,,,,a,,,,,,
,,Theatergenossenschaft P4,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theatergruppe Endprodukt,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theatergruppe Luxus,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theaterknospe,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theaterlaboratorium Zürich,"Andor, Györgyi",Zürich,Zürich,ZH,,,,na,1981-1982,,,,,
,,Theaterpalaver,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,theaterSolex,"Raeber, Yves + Claussen, Lorenz + Lahr, Stefan",Zürich,Zürich,ZH,,,,a,,,,,,
,,theaterspagat (Theater Spagat),"Schürer, Hansueli","Stäfa (früher: Meilen, Oetwil a/S, urspr. Bern)",Zürich,ZH,,KTV,,a,,,,,,
,,Theaterwehr Brandheide,,Zürich (und Deutschland: Kreis Lüchow-Danneberg),Zürich,ZH,,,,na,,,,,,
,,"Theaterwerkstatt B <Gruppe aus Schauspielschülern, private Schauspielschule)",?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Théâtre de la Salamandre,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Théâtre en gros et en détail (Theater en gros et en détail),"Rinderknecht, Peter",Zürich,"Zürich, auch: Rinderknecht, Peter",ZH,,,,a,(noch existent?),,,,,
,,Théâtre Sauteur,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Theatrium,-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,Tint. Theater (Theater International) (TINT),"Moos, Sylvia Tscherina von?",Zürich,Zürich,ZH,,,,na,,,,,,
,,Teatro Isadora,"Cuneo, Anne?",Zürich,Zürich,ZH,,,,na,,,,,,
,,TomTom,-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,Tournée-Theater Born,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Trainingslager,"Müller, Dominique + Thoms, Antje",Zürich,Zürich,ZH,,,,a,,,,,,
,,Transit Productions,"Weber, Barbara + Reichert, Julia + Lerch, Daniel",Zürich,Zürich,ZH,,,,a,,,,,,
,,Traumtheater Valentino,-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,Triad Theatercompany,"Ratering, Eveline + Ospelt, Ingo + Bernetta, Gabi",Zürich,Zürich,ZH,,assitej,,a,,,,,,
,,Treibhaus Produktionen ,,Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Trio Coloro (früher: Stage TV),"Clivio, Cornelia + Matter, Lorenz + Carrara, Romano",Zürich,Zürich,ZH,,,,a,,,,,,
,,Trio Eden,"Sigg, Elmi + Landolt, Guy + Gottet, Midi",Zürich,Kabarett: Zürich,ZH,,,,a,,,,,,
,,TROZ (Tanz Raum Ottikerstrasse Zürich),"Leu, Elvi",Zürich,Zürich,ZH,,,,a,,,,,,
,,Tschägg-in (Kinder-Animations-Theater),?,Zürich?,Zürich,ZH,,,,na,,,,,,
,,Turicum (Ensemble) (Ensemble TURICUM),"Weibel, Mathias + Alves da Silva, Luiz",Zürich,Zürich,ZH,,,,a,,,,,,
,,Tulpirella,"Binz, Angelika + Plüss (Oberer), Sonja",Zürich,Zürich,ZH,,KTV,,a,,,,,,
,,ultraSchall (Ensemble),-0,Zürich,Zürich,ZH,,,,a,,,,,,
,,"Urania (Variété, Cabaret) <Spielstätte>",-0,Zürich,Variété: Zürich,ZH,,,,na,1943-1957,,,,,
,,Urstimmen (theater acapella),"Bänziger, Rita + Koller, Daniel + Sarro, Tiziana + Schaberl, Stephan",Zürich,Zürich,ZH,,,,a,,,,,,
,,Ursus & Nadeschkin,"Sieger, Nadja + Wehrli, Urs",Zürich,"Wehrli, Urs",ZH,,KTV,,a,,,,,,
,,Valentinas Variété (früher: Zürich: Zirkus: Valentinos),,Zürich,Variété: Zürich,ZH,,,,a,,,,,,
,,Variété Hungaria <Spielstätte>,-0,Zürich,Variété: Zürich,ZH,,,,na,1954-1956,,,,,
,,Variété zur letzten Aussicht ,"Jürgmeier (Meier, Jürg)",Zürich,Variété: Zürich,ZH,,,,a,(noch existent?),,,,,
,,Vaudeville Theater,"Schweiger, Peter + Heimberg, Liliana + Ander-Huber, René + Vogel, Helmut + Trost Vetter, Susanne",Zürich,Zürich,ZH,,,,na,1989-?,,,,,
,,Velvet Cats,"Wirth, Carola + Gyimesi, Nelly + Suter, Sandra + Bobst, Noelle",Zürich,Zürich,ZH,,,,a,,,,,,
,,Ventura Dance Company,"Ventura, Pablo + Kunz, Arlette",Zürich,Zürich,ZH,,,,a,,,,,,
,,Verein Scala Mobile (noch existent?),Weber Franziska,Zürich,Zürich,ZH,,,,a,,,,,,
,,Volks Oper Zürich (Volksoper Zürich),"Thomas, Kelly + Wild, Monika u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,Vorschlag:Hammer,"Gudmundsson, Kristofer + Hohmann, Gesine + Stock, Stephan",Zürich / Hildesheim,Zürich,ZH,,,,a,,,,,,
,,Vroom ,"Rust, Dominique + Nauer, Philippe",Zürich,Zürich (bereinigen mit Bern),BE,,,,a,(noch existent?),,,,,
,,Waldschrattel Productions ,"Vaucher, Verena",Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Wandeltheater,"Maier, Jürg C.",Zürich,Zürich,ZH,,,,na,,,,,,
,,Watzdameyer,"Stubbe, Jesko „ Dellsperger, Simon",Zürich,Zürich,ZH,,,,a,,,,,,
,,Werkstatt für unkomplizierte Musik,"Schumacher, Martin",Zürich,Zürich,ZH,,,,a,,,,,,
,,Werktag (Ensemble),"Gerber, Tobias + Rütti, Rafael + Hofmann, Sebastian",Zürich,Zürich,ZH,,,,a,,,,,,
,,Weshalb Forellen-Quartett (Weshalb-Forellen-Quartett),"Ursin, Herwig + Scheidegger, Peter u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,Wild Wendy,"Goetz, Verena + Bänziger, Rita + Heynen, Barbara",Zürich?,Zürich,ZH,,,,a,,,,,,
,,Wir & Jetzt,"Hofmann, Ella + Hättenschwiler, Eric + Buchta, Petra + Zenklusen, Nicole",Zürich,Zürich,ZH,,,,a,,,,,,
,,WiRRköpfe VEB (V.erspielt E.igen B.erührend),"Jacobi, Frauke + Zbinden, Stephan",Zürich,Zürich,ZH,,,,a,,,,,,
,,Wo ist Max <Theatergruppe von Comart-Absolventen>,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,„Wolf“ <Spielstätte>,-0,Zürich,Variété: Zürich,ZH,,,,na,1954-1965,,,,,
,,Wolfstauben <Tanztheater>,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Wort und Ton Produktion,"Fischer, Franziska von + Keller, Simone + Dietersdorfer, Simon + Löffler, Till + Vieli, Sylvia",Zürich?,Zürich,ZH,,,,a,,,,,,
,,",xavance les scènes","Luchsinger, Marcel",Zürich,Zürich,ZH,,,,na,,,,,,
,,Yno Tanztheater,"Phillips-Gaugler, Rey und Phillips-Gaugler, Gaby",Zürich,Zürich,ZH,,,,na,1982-1990,,,,,
,,Yolanda Meier Tanztheater,"Meier, Yolanda",Zürich (früher wo?),Zürich,ZH,,,,na,,,,,,
,,YoYo Production,"Prusaa, Alexander + Straub, Rudolph",Zürich,Zürich,ZH,,,,a,(noch existent?),Jo-Jo-Drama-Produktion,,,,
,,Zarro & Meister ,"Zarro, Silvana + Meister, Gerhard",Zürich,Zürich,ZH,,,,a,(noch existent?),,,,,
,,Zéro Théâtre,?,Zürich,Zürich,ZH,,,,na,,,,,,
,,ZET-Tanztheater,"Leu, Elvi + Schäfer, Elfi u.a.",Zürich,Zürich,ZH,,,,na,,,,,,
,,Zimmermann & de Perrot,"de Perrot, Dimitri + Zimmermann, Martin",Zürich,"Zürich, auch: Zürich: MZdP und Zimmermann, Martin (bereinigen)",ZH,,,,a,,,,,,
,,ZKO Opera Box,-0,Zürich,Zürich: Zürcher Kammerorcherster (inkl. ZKO Opera Box),ZH,,,,a,2013-,Pocket Opera Company,,,,2013-
,,zURBS,"Tödtli, Sabeth + Sachs Olsen, Cécilie + Lund Westerdahl, Nina",Zürich,Zürich: Gessnerallee,ZH,,,,a,,,,,,
,,Zürcher Kammerorchester (ZKO,-0,Zürich,Zürich: ZKO-Haus,ZH,,,,a,1945-,,,,,
,,Zürcher Märchenbühne (ZMB),"Vock, Erich + Spiess, Hubert",Zürich,Zürich,ZH,,,,a,,,,,,
,,Zürcher Opertettenbühne (Zürcher Operetten-Bühne),?,Zürich,Zürich,ZH,,,,na,,,,,,
,,Zürcher Schauspielbühne (Amateurtheater?),"Zünd, Benno",Zürich,Zürich,ZH,,,,a,,,,,,
,,Zürcher Sing-Akademie,"Brown, Tim",Zürich,Zürich,ZH,,,,a,,,,,,
,,Zürcher Werkbühne,"Müller, Georges",Zürich,Zürich,ZH,,,,na,1962-1968,,,,,
,,Zürich Tanz-Theater,"Wild, Armin u.a.",Zürich,Zürich,ZH,,,,na,,,,,,
,,Zwärgfäll (Theater Kollektiv),"Glauser, Christin + Graff, Philippe u.a.",Zürich,Zürich,ZH,,,,a,,,,,,
,,Cabarettino Don Marcocello (Cabaret Marcocello),"Weber, Marcello + Rima, Marco",Zug,Kabarett: Zug,ZG,,,,na,,,,,,(1984)-(1993)
,,Divertimento (Cabaret) (Cabaretduo DivertiMento),"Burkart, Manuel + Fischer, Jonny",Zug,Kabarett: Zug,ZG,,,,a,,,,,,
,,Durchzug (Cabaret),,Zug,Kabarett: Zug,ZG,,,,na,,,,,,(1951)-(1957)
,,Free Moves,-0,Zug,Zug,ZG,,,,a,,,,,,
,,Kammer-Solisten Zug,-0,Zug,Zug,ZG,,,,a,,,,,,
,,Les Serwös Nerwös (STS: Les Servös Nervös),"Stadlin, Judith + Dahinden Delia + Aemisegger, Heidi",Zug,Zug,ZG,,,,a,,,,,,
,,offene Theatergruppe ,"Windling, Annette",Zug,Zug,ZG,,,,a,(noch existent?),,,,,
,,Satz&Pfeffer <eigene Spielstätte: Lesebühne Zug>,"Stadlin, Judith, van Orsouw, Michael",Zug,Zug,ZH,,KTV,,a,,,,,,
,,Screaming Potatoes,"Muff, Jimmy + Inglin, Thomas + Meier, Christian Peter + Buri, Christof",Zug,Zug,ZG,,,,a,,,,,,
,,Teresa Dance Company (noch existent?) (siehe auch TDC dance company),"Gautschi, Teresa",Zug,Zug,ZG,,,,a,,,,,,
,,Theater baraba ,-0,Zug,Zug,ZG,,,,a,(noch existent?),,,,,
,,Theater Consom,?,Zug,Zug,ZG,,,,na,,,,,,
,,3art3 company,"Hellmann, Daniel + Quan Bui Ngoc",o.O.,"Hellmann, Daniel",,,,,a,,,,,,
,,Asphalt Piloten,"Anderegg, Anna + Wespi, Moni",o.O.,?,,,,,a,,,,,,
,,Association Arts Mouvementes,"Hugonnet, Yasmine",o.O.,STS noch nicht,VD?,,,,a,,,,,,
,,Association Rhodia,"Ghuilerme, Guillaume",o.O.,STS noch nicht,VD?,,,,a,,,,,,
,,"Aargauer Kantorei (AGK) (früher: I Musici Giovani, IMG-Kammerorchester)",-0,o.O.,CH: Einz. Regionen: Kt. Aargau,AG,,,,a,,,,,,
,,Benesch & Furrer (beneschfurrer),"Furrer, Erich + Benesch, Gabriela",o.O.,"Furrer, Erich",-0,,,,a,,,,,,
,,Boll & Roche Cie.,"Boll, Stéphanie + Roche, Alain",o.O.,"Boll, Stéphanie",-0,,KTV,,a,2015-,,,,1 R,2013 (?)-
,,Branch et Bouduban,"Worsham, Branch + Bouduban, Jacques",o.O.,"Worsham, Branch",-0,,,,a,,,,,,
,,Café Fuerte,"Strahm, Danielle u.a.",o.O.,CH: Grundsätzliches: Tourneen: Café Fuerte,-0,,,,a,,,,,,
,,Cie Antoinette Rychner,"Rychner, Antoinette",o.O.,"Rychner, Antoinette",-0,,,,a,,,,,,
,,Cie de la Sourde Oreille,"Gambarini, Laura + Rocher, Nicolas",o.O.,"Gambarini, Laura",-0,,,,a,,,,,,
,,Cie. Yvan Rihs pour le moment,"Rihy, Yvan",o.O.,"Rihs, Yvan",-0,,,,a,,,,,,
,,Circo Pierino,"Mätzler, Kurt",o.O.,"Mätzler, Kurt",-0,,,,na,,,,,,
,,Compagnie Emilie Charriot (Cie Emilie Charriot),"Charriot, Emilie u.a.",o.O.,"Charriot, Emilie",-0,,,,a,,,,,,
,,Compagnie Klangbox (Cie Klangbox),"Viglino, Pascal",o.O.,"Viglino, Pascal",-0,,,,a,,,,,,
,,Die Frischzellen,"Leibundgut, Cindy + Bélmonde-Blaser, Brigitte + Süsstrunk-Frähli, Fränzi + Dummermut, Klärli",o.O.,noch nicht,-0,,KTV,,a,,,,,,
,,Dottore Antonio Superbuffo Caradonna,"Caradonna, Toni",o.O.,"Cardona, Toni",-0,,KTV,,a,,,,,,
,,Duo Lachbox,"Giger, Fabian + Guiffrida, Joe",o.O.,"Giger, Fabian",-0,,,,a,,,,,,
,,Duo Lampefieber,"Allemann, Christian + Schneeberger, Daniel",o.O.,"Allemann, Christian",-0,,,,na,,,,,,
,,Duo MeierMoser & der Huber,"Gantert, Christoph + Schumacher, Martin + Roth, Lukas",o.O.,"Roth, Lukas",ZH,,,,a,2014-,,,,,
,,Duo Messer & Gabel (Duo Messer&Gabel),"Kern, Rolf (Rudolf) + Sulser, René",o.O.,"Kern, Rolf",-0,,,,a,,,,,,
,,Duo CSI (Duo ChickSchnackIntelligent),"Dierauer-Jahn, Conny + Elfrich, Ulla",o.O.,noch nicht,-0,,KTV,,a,,,,,,
,,Duo Fundus,"Hug, Vera + Ruetz, Vanessa Joy",o.O.,noch nicht,-0,,KTV,,,,,,,,
,,ela'hop <Kleinkunst>,"Keist, Mo",o.O.,"Keist, Mo",,,,,,,,,,,
,,fe-mail (fe-m@il),"Baumberger, Tanja + Walter, Marlis",o.O.,"Baumberger, Tanja",-0,,KTV,,a,,,,,,
,,Home Opera,"Regitze Bruun, Hetna",o.O.,CH: Grundsätzliches/Tourneen,-0,,,,a,,,,,,
,,I Musici Giovani (IMG-Kammerorchster) (später: Aargauer Kantorei AGK),-0,o.O.,CH: Einz. Regionen: Kt. Aargau,AG,,,,na,,,,,,
,,Kompanie Triodo,"Zimmerlin, Maja",o.O.,"Zimmerlin, Maja",-0,,,,a,,,,,,
,,Laurelin & Koch,"Laurelin, Patricia + Koch, Timo",o.O.,"Laurelin, Patricia",-0,,,,a,,,,,,
,,Lilith Lab (Tanz),"Chaulvain, Célina",o.O.,"Chaulvain, Célina",-0,,,,a,,,,,,
,,Loutop (contemporary dance nomads),"Wespi, Moni",Zürich?,Baden,-0,,KTV,,a,,,,,,
,,Le Cabinet des curiosités (Compagnie),"Stauffer, Gregory",Genève,"Stauffer, Gregory",,,,,a,,,,,,
,,Les Célébrants (Compagnie de Théâtre),"Dorier, Cédric","Lausanne, Genève?",Lausanne,-0,,,,a,,,,,,
,,Les Oh' Nanas,"Comte, Catherine + Hidalog, Sara u.a.",o.O.,o.O.,-0,,KTV,,a,,,,,,
,,Les Papillons,"Giertz, Michael + Reber, Giovanni",o.O.,"Giertz, Michael",-0,,KTV,,a,,,,,,
,,Linaz,"Anz, Lienhard",o.O.,"Anz, Lienhard",-0,,KTV,,a,,,,,,
,,Mad Dodo,"Hug, Doris (""Dodo"")",o.O.,"Hug, Doris",-0,,,,a,,,,,,
,,,,,,,,,,,,,,,,
,,Muggestich und Praline,"Gisler, Karin Bettina + Hofmann, Ella",o.O.,"Gisler, Karin",-0,,,,a,,,,,,
,,Musik-Kasperelle ,"Schramm, Stefan + Walter, Christoph",o.O.,"Schramm, Stefan",-0,,,,a,(noch existent?),,,,,
,,Naway Company,"Wagner, Natalie",o.O.,"Wagner, Natalie",,,,,a,,,,,,
,,Oskar,"Greder, Tom",o.O.,"Greder, Tom",-0,,,,a,,,,,,
,,Oswald-Streich-Trio (Oswald Streich Trio),"Zimmermann, Osy + Hebeisen, Manuel + Steiner, Christoph",o.O.,"Zimmermann, Osy",-0,,,,a,,,,,,
,,Cie Plus Encore,"Plüss, Melanie",o.O.,"Plüss, Melanie",-0,,,,a,,,,,,
,,Raphael (und Peter),"Marx, Raphael + ?, Peter",o.O.,"Marx, Raphael",-0,,,,a,,,,,,
,,Rosa's rollender Bügelblitz (Rosas rollender Bügelblitz),"Bertsch, Rosa + Breitenmoser, Anni + Gietzendanner, Steffi + Mullere, Georgette",o.O.,Winterthur: Rosinas,-0,,,,a,,,,,,
,,Roshita (Theater) ,"Gsteiger, Edith + Strahlberger, Rosmarie",o.O.,"Gsteiger, Edith",,,,,a,(noch existent?),,,,,
,,schaudasspiel,"Gianotti, Gian + Jaekel, Helmut",o.O.,"Jaekel, Helmut oder + Gianotti, Gian",,,,,a,,,,,,
,,Schauspieltruppe der Zentralleitung der Arbeitslager,-0,o.O.,?,,,,,na,1945-1947,,,,,
,,Schildkröte Adam/Adam la tortue,"Diener, Raphaël + Gantert, Christoph",o.O.,"Diener, Raphaël",,,,,a,,,,,,
,,Sigrist & Papst,"Lüönd, Arnold + Kaufmann, Martin",o.O.,noch nicht,-0,,KTV,,,,,,,,
,,Sisyphus-Zirkus (Sisyphos-Circus),"Hüsch, Hanns-Dieter u.a.",o.O.,"Hüsch, Hanns-Dieter",-0,,,,na,,,,,,
,,SkyDanse Company (Compagnie SkyDanse),"Diesbach, Cindy + Mbemba, Rosette + Bacari Lagrange, Antony",o.O.,"Diesbach, Cindy",,,,,a,,,,,,
,,Strohmann & Kauz (Strohmann-Kauz),"Straumann, Rhaban + Kunz, Matthias",o.O.,"Straumann, Rhaban",-0,,,,a,,,,,,
,,Swiss Comic Connection,"Miserez, Pierre",o.O.,"Miserez, Pierre",,,,,,,,,,,
,,Swissmaid Voice,"Hugelshofer, Sara + Füchslin, Sonja + Bendakova, Milena",o.O.,noch nicht,-0,,KTV,,a,,,,,,
,,Tanztheater Nina Corti,"Corti, Nina",o.O.,"Corti, Nina",,,,,a,,,,,,
,,Tarab,"Böni, Erika, Schläpfer, Daniela + Graf, Lea + Glaus, Serafina + Baumann, Jasmin + Schmid, Margrit u.a.",o.O.,noch nicht,-0,,KTV,,a,,,,,,
,,Teatro Zuffellato,"Zuffellato, Alessandro",o.O.,"Zuffellato, Alessandro",-0,,KTV,,a,,,,,,
